artist_name,music_name,music_id,release_date,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key
ChuckBerry,Route 66,6TXnGAr6DLVYshIrMeP0lZ,1961-01-01,59,0.902,0.6859999999999999,171413,0.6920000000000001,0.000474,0.104,0.962,-9.793,0.0419,79.071,10
FrankSinatra,Blue Moon - 1998 Digital Remaster,5RLzsVW6UNiV2YrOlKwzNN,1961,56,0.532,0.644,171427,0.156,0.0,0.105,0.7440000000000001,-16.529,0.0329,113.96,1
Dion,Dream Lover,5UvR3VWxfVVKMgGrD3XZVj,1961,50,0.473,0.358,138667,0.525,0.0,0.16699999999999998,0.8909999999999999,-10.077,0.0356,71.257,0
RickyNelson,Travelin' Man - Remastered,1sM0yZDxUhPQhkDh2CLd6l,1961-01-01,52,0.667,0.723,143200,0.44,0.0,0.128,0.843,-10.536,0.0319,123.217,2
HenryMancini,Moon River(Vocal Audrey Hepburn),5iGleL7HpEThuuYQ3us2jh,1961,58,0.937,0.39,125585,0.0235,0.00128,0.099,0.155,-19.695,0.0345,133.403,5
BrianHyland,Itsy Bitsy Teenie Weenie Yellow Polka Dot Bikini,3B3jI9LaQyOwrtjdlnNOw0,1961-01-01,55,0.5539999999999999,0.813,143733,0.4270000000000001,0.0,0.0248,0.964,-11.543,0.0921,123.112,2
FrankSinatra,When You're Smiling (The Whole World Smiles With You) - 1998 Digital Remaster,4v79iygQ4tRn5GDwxDEN45,1961,53,0.436,0.565,120333,0.329,0.0,0.29,0.7020000000000001,-12.222,0.0475,79.054,10
JerryLeeLewis,Great Balls of Fire,7ugeFdykRDPMMy6XPMdIdz,1961-01-01,51,0.563,0.526,111536,0.728,0.0,0.159,0.88,-7.227,0.0737,78.709,0
TheShirelles,Mama Said,2Qs5tJfqwvz3rEqzfORrVP,1961-02-01,52,0.328,0.647,126587,0.654,0.0,0.141,0.888,-5.482,0.0563,140.711,4
BenE.King,Spanish Harlem,3UCmuRdeTriWgOZMEJsfqZ,1961,52,0.32,0.608,174293,0.594,4.75e-05,0.129,0.789,-11.86,0.0435,125.166,2
StanGetz BobBrookmeyer,Who Could Care?,1kBKndNFG5Um2DK87FYk1m,1961-01-01,53,0.966,0.343,286893,0.045,0.00606,0.135,0.106,-25.056,0.0435,93.177,0
RickyNelson,"Hello Mary Lou, Goodbye Heart - Remastered",6ImmlZj8ysK2jDnqqbKp60,1961-01-01,52,0.502,0.602,138547,0.633,0.0,0.0614,0.931,-9.756,0.0314,98.995,9
DinahWashington,September In The Rain,2csA2nDUNR5TfQEn1I7nt4,1961-01-01,50,0.34600000000000003,0.401,129333,0.213,1.05e-05,0.0596,0.6779999999999999,-13.124,0.0545,110.611,1
SergeGainsbourg,La chanson de Prévert,0Y04xGwKImCqVSFZQI5All,1961-01-01,52,0.8740000000000001,0.5329999999999999,182013,0.194,8.97e-05,0.122,0.547,-15.805,0.0373,72.905,10
BenE.King,Stand by Me,3SdTKo2uVsxFblQjpScoHy,1962-08-20,78,0.57,0.65,180056,0.306,7.07e-06,0.0707,0.605,-9.443,0.0393,118.068,9
FrankSinatra CountBasie,Fly Me To The Moon (In Other Words),5b7OgznPJJr1vHNYGyvxau,1962-12-10,74,0.453,0.6679999999999999,147000,0.26,0.0,0.0621,0.368,-14.255999999999998,0.0523,119.416,7
RoyOrbison,"Oh, Pretty Woman",48i055G1OT5KxGGftwFxWy,1962,73,0.715,0.619,178933,0.603,0.0,0.0721,0.958,-9.481,0.0342,127.432,9
FrankieValli&TheFourSeasons,Sherry,7sqK6f8dHVx3Q1GjFrVyGl,1962-10-01,62,0.647,0.701,152160,0.471,0.0,0.125,0.69,-8.072000000000001,0.0421,117.564,0
SamCooke,Twistin' the Night Away,7FS541dJh3iQAEXEZoDhE6,1962-04,61,0.691,0.458,159853,0.8009999999999999,0.0,0.328,0.93,-7.83,0.0565,160.547,9
AndyWilliams,"Moon River (From ""Breakfast at Tiffany's"")",24AIahNHzBxm9S12peXbnG,1962,64,0.86,0.281,162893,0.212,7.730000000000001e-05,0.119,0.195,-15.513,0.031,95.555,6
FrankieValli&TheFourSeasons,Big Girls Don't Cry,00meczE1jpLTX0BBzIGrAR,1962-10-01,60,0.393,0.764,148013,0.84,8.64e-06,0.0686,0.843,-5.023,0.0672,130.276,2
TonyBennett,(I Left My Heart) In San Francisco,1bYItjcPRtxZs6Ir71O5RB,1962-06-18,61,0.955,0.313,170960,0.078,4.48e-06,0.16899999999999998,0.125,-17.583,0.0332,128.065,0
RoyOrbison,Crying,6eLL7QTdMWdhhG4i3jHDR9,1962-01-01,61,0.758,0.35,166467,0.293,8.21e-06,0.104,0.162,-9.502,0.0258,96.685,2
PatsyCline,She's Got You - Single Version,4H1POasJbrLNaQirsIH29e,1962,57,0.947,0.388,181800,0.14300000000000002,0.000865,0.1,0.578,-17.545,0.0416,182.665,5
GeneChandler,Duke of Earl,6Hy22YDN9HJMRlJP1LwnJy,1962-01-01,54,0.8240000000000001,0.422,147841,0.28,0.0,0.297,0.496,-11.277,0.0365,100.839,5
TheIsleyBrothers,Twist And Shout,0URp9jOJtiWKR1AfMGH2Qj,1962,57,0.65,0.774,155400,0.8109999999999999,0.0,0.0736,0.963,-6.526,0.0355,123.351,5
BenE.King,Stand by Me,7jmHyHMEqm9MJWiMAneF05,1962,61,0.428,0.632,175493,0.232,4.95e-06,0.215,0.6729999999999999,-12.326,0.0318,119.136,9
BobbyVinton,Blue Velvet,4QelFzhVgLomeQhvKrwM1S,1962,59,0.862,0.376,168093,0.246,0.0,0.155,0.282,-9.803,0.0286,80.167,10
JohnLeeHooker,Boom Boom,2Mr1bGI2E10K7Mt1UJZ6Mw,1962-01-01,57,0.62,0.441,152351,0.455,0.00187,0.135,0.918,-14.207,0.0485,160.9,10
ElvisPresley,"Return to Sender - From ""Girls! Girls! Girls!""",3uwIoa2emQILz6BmH6MtiW,1962-11-12,61,0.628,0.845,126693,0.563,0.0,0.0614,0.969,-9.488,0.0439,130.335,8
LittleEva,The Locomotion,5xzdDMhFYiuUONB0Mha9VS,1962-01-01,58,0.7090000000000001,0.629,139120,0.782,0.0215,0.304,0.736,-9.595,0.0574,128.97299999999998,3
MaryWells,You Beat Me To The Punch - Stereo Version,4Sz8zFchpHQVQVqVyGz5Jb,1962,51,0.605,0.75,165333,0.398,0.0,0.18,0.961,-14.515999999999998,0.0466,113.516,11
FrankSinatra CountBasie,The Best Is Yet To Come,3HXdy2r9RzawSwqQCwkjnP,1962-12-10,54,0.51,0.659,173227,0.3,0.0,0.16899999999999998,0.461,-12.548,0.0659,109.7,8
TitoPuente,Oye Cómo Va,73uEbChpBB29ttwVnwuNVE,1962-01-01,59,0.747,0.6579999999999999,274019,0.738,0.00605,0.0624,0.963,-6.7170000000000005,0.0315,123.261,7
SolomonBurke,Cry to Me,1tYk5zABu6h8CMP1cSea56,1962,56,0.623,0.733,154907,0.624,0.0,0.407,0.912,-9.849,0.0374,114.584,4
BobbyVinton,Mr. Lonely,5KG2ahk1cONbHvg3dBdTbx,1962,56,0.8170000000000001,0.245,161373,0.293,0.0,0.177,0.344,-10.361,0.0303,168.984,4
PatsyCline,Strange - Single Version,7jGrvXXwpmNgJVnz7QS7df,1962,51,0.805,0.57,135507,0.259,0.0,0.112,0.485,-14.393,0.0332,124.863,7
TheBeachBoys,Surfin' Safari - Remastered,4kIYRtgbZyPzAWSFLdlajW,1962-10-01,51,0.795,0.542,126640,0.785,2.3e-05,0.102,0.967,-5.251,0.0439,158.37,9
FrançoiseHardy,Le temps de l'amour - Fox Medium,6rqUOLt9dpfMANLMKTzoWj,1962-06-30,58,0.7959999999999999,0.588,144827,0.414,0.0,0.152,0.7090000000000001,-10.116,0.0336,132.22899999999998,1
TheEverlyBrothers,Walk Right Back,3NUXLtK8UGdD8TvZ12b4dD,1962-06-01,53,0.752,0.624,139640,0.358,0.0,0.0593,0.871,-13.199000000000002,0.0342,135.797,1
NancyWilson CannonballAdderley,The Masquerade Is Over,1jf3wYtynxiPOdhqAp3cUN,1962,54,0.909,0.341,258107,0.0446,0.00785,0.157,0.128,-18.109,0.0348,174.365,10
BobbyVee,Take Good Care Of My Baby,06JokgprGDKrtZ1eP6z2CQ,1962-02-01,54,0.7609999999999999,0.487,149800,0.441,0.0,0.15,0.604,-11.297,0.0722,82.70700000000002,1
"""HowlinWolf""",Spoonful,7j02rdE5RVtNcNMuLGY5SS,1962-01-11,54,0.669,0.821,170000,0.376,1.39e-05,0.106,0.8240000000000001,-13.622,0.0487,119.039,0
TheEverlyBrothers,Crying in the Rain,3lWuagNhAzcqOikD5KnBku,1962-06-01,55,0.622,0.61,120307,0.378,0.0,0.14400000000000002,0.48,-9.381,0.0279,97.166,2
DexterGordon,I Guess I'll Hang My Tears Out To Dry - Rudy Van Gelder Edition/Remastered 1999,58ylMBq2yqYdHyevarkNWa,1962,53,0.907,0.524,322000,0.222,0.00124,0.0544,0.325,-8.967,0.0346,120.71,3
Peter PaulAndMary,500 Miles,6oMZhY0f1ReI6AJDDYfuSb,1962,50,0.858,0.436,162933,0.0695,0.0,0.107,0.255,-19.735,0.0298,97.128,7
FrançoiseHardy,Tous les garçons et les filles - Slow,0Yg1hSAUgd2AAneReFOVzS,1962-06-30,59,0.812,0.741,187747,0.365,0.00957,0.14400000000000002,0.888,-9.594,0.0329,107.847,9
AndyWilliams,A Summer Place,71kwIDWJ0xClRjxvIey6D0,1962,52,0.8540000000000001,0.39,154867,0.239,1.27e-06,0.0565,0.472,-15.452,0.0274,90.387,7
StanGetz CharlieByrd,Desafinado,0aOH62uqDzuvCvN2jdVtZs,1962-01-01,53,0.708,0.588,349080,0.35600000000000004,0.0972,0.122,0.763,-17.877,0.0807,87.167,0
BobbyVinton,Sealed with a Kiss,2W5UG7uGle3SlZiyzEGxls,1962,56,0.708,0.431,168867,0.379,1.74e-05,0.181,0.665,-9.59,0.0262,86.17200000000004,5
TheEverlyBrothers,Cathy's Clown,1MA9StLzlFftLbuqOmoWij,1962-06-01,51,0.412,0.498,144013,0.5820000000000001,0.0,0.3720000000000001,0.866,-8.961,0.0339,119.809,7
RoyOrbison,It's Over,3HZMEIZY9Z6GdhPaG5bAK2,1962,52,0.74,0.462,181667,0.319,0.000758,0.0803,0.489,-12.448,0.0255,89.67200000000004,0
PatBoone,Love Letters In The Sand - Single Version,1eqGYJJr2z2GXK1i0hD3BC,1962-08-01,54,0.8109999999999999,0.5710000000000001,134560,0.196,0.0,0.142,0.555,-13.216,0.0278,88.728,3
ChubbyChecker,The Twist,6DSvUZQdqtNfkJI4cAiUsM,1962-01-01,50,0.0134,0.525,158867,0.838,0.0053,0.0382,0.972,-8.42,0.0318,155.03,4
ChrisMontez,Let's Dance,2Qm5DrmotzWvqNM3JlcQYo,1962-01-01,51,0.212,0.7509999999999999,149627,0.83,7.94e-06,0.0584,0.935,-6.215,0.0951,76.48899999999998,1
PatBoone,April Love,5ax1MN2MGW0ZJXquCkpuLM,1962-08-01,50,0.828,0.388,161200,0.16899999999999998,0.0135,0.0812,0.498,-14.834,0.032,91.323,8
CliffRichard TheShadows,The Young Ones - 2005 Remaster,6ed0AwPdxhDVKOKoYRLfgH,1962,51,0.505,0.425,189867,0.5820000000000001,4.04e-06,0.168,0.8079999999999999,-5.948,0.0292,135.941,7
SergeGainsbourg,La javanaise,7cUKT1Wiwve4E5iRFOLVmz,1962-01-01,54,0.289,0.4270000000000001,149240,0.458,0.00107,0.239,0.423,-12.863,0.0407,129.303,9
TheBeatles,Twist And Shout - Remastered 2009,5ZBeML7Lf3FMEVviTyvi8l,1963-03-22,74,0.6409999999999999,0.482,155227,0.8490000000000001,7.74e-06,0.0414,0.937,-9.198,0.0452,124.631,2
TheBeachBoys,Surfin' U.S.A. - Remastered,0wz1LjDb9ZNEYwOmDJ3Q4b,1963-03-25,73,0.6609999999999999,0.55,149373,0.8540000000000001,0.0,0.112,0.965,-5.968,0.036000000000000004,159.231,3
JohnnyCash,Ring of Fire,6YffUZJ2R06kyxyK6onezL,1963-08-06,69,0.623,0.659,158427,0.585,0.000213,0.348,0.784,-8.189,0.0288,104.111,7
TheBeatles,I Saw Her Standing There - Remastered 2009,3KiexfmhxHvG5IgAElmTkd,1963-03-22,71,0.27,0.491,173947,0.8009999999999999,0.0,0.0665,0.971,-9.835,0.0361,160.109,4
BobDylan,"Don't Think Twice, It's All Right",2WOjLF83vqjit2Zh4B69V3,1963-05-27,66,0.89,0.6,217400,0.243,0.0022,0.249,0.468,-17.085,0.0366,110.535,4
DukeEllington JohnColtrane,In A Sentimental Mood,0E8q2Fx2XuzXCO2NSAppkR,1963-02,66,0.936,0.464,255227,0.305,0.0846,0.208,0.282,-12.435,0.0316,108.229,3
TheBeatles,All My Loving - Remastered 2009,4joiWvli4qJVEW6qZV2i2J,1963-11-22,68,0.207,0.416,127853,0.563,0.0,0.343,0.9,-8.724,0.0298,77.56,1
BobDylan,Blowin' in the Wind,18GiV1BaXzPVYpp9rmOg0E,1963-05-27,70,0.914,0.38,165427,0.0993,2.32e-05,0.0605,0.44,-20.567,0.0509,174.87400000000005,2
TheBeatles,Love Me Do - Remastered 2009,3VbGCXWRiouAq8VyMYN2MI,1963-03-22,69,0.386,0.52,141693,0.8290000000000001,6.2e-05,0.227,0.7440000000000001,-6.228,0.0806,147.997,0
TheBeatles,Till There Was You - Remastered 2009,0ESIjVxnDnCDaTPo6sStHm,1963-11-22,64,0.79,0.727,133507,0.338,0.0,0.105,0.6459999999999999,-13.887,0.0454,122.421,5
FrankieValli&TheFourSeasons,Walk Like a Man,4C76SOnBa9eQDwOwe11hPz,1963-02-01,60,0.605,0.6809999999999999,137933,0.64,0.0,0.0641,0.966,-10.364,0.0346,117.884,3
MarthaReeves&TheVandellas,(Love Is Like A) Heat Wave,3VgrSJEKBRT3xmwzpaxxEF,1963,63,0.513,0.514,163053,0.624,0.00517,0.307,0.755,-9.287,0.0842,166.726,0
SamCooke,Nothing Can Change This Love,6e6Kxot9nHyZ4I8GgmGKII,1963-02,59,0.769,0.373,158680,0.301,0.0,0.0816,0.436,-11.843,0.0314,65.488,9
DukeEllington JohnColtrane,My Little Brown Book,4rmCI9VWrwrJTJ8XQ80BMN,1963-02,61,0.942,0.3720000000000001,319733,0.187,0.139,0.161,0.217,-13.497,0.0323,70.334,0
TheBeatles,Do You Want To Know A Secret - Remastered 2009,7Aobt67JnaF7qN8jCCKvHq,1963-03-22,62,0.608,0.6729999999999999,117013,0.349,0.0,0.38,0.609,-12.414,0.0368,124.451,4
TheMiracles,You've Really Got A Hold On Me,7wLRmjiDYI6flIVzboUqSV,1963-01-01,57,0.698,0.68,177707,0.448,0.0,0.227,0.5670000000000001,-8.398,0.0302,118.461,0
TheBeatles,Please Please Me - Remastered 2009,6EHuOufBeL6vk3TvVJB5qo,1963-03-22,61,0.334,0.527,120853,0.48,0.0,0.0702,0.706,-9.61,0.028,139.388,4
TheCascades,Rhythm of the Rain,7GHf8dQ2wA71wYOuRsQCZP,1963,60,0.627,0.659,146360,0.66,0.000217,0.136,0.672,-8.337,0.0441,116.634,0
TheBeatles,Anna (Go To Him) - Remastered 2009,2baEFuU0gQon0hgVRioI1o,1963-03-22,60,0.635,0.608,177133,0.565,0.0,0.0601,0.835,-11.06,0.0336,109.286,2
ElvisPresley,Stuck on You,39zODpVtRvghMyfNjZ3BVK,1963-08-11,60,0.758,0.647,139640,0.513,8.64e-06,0.108,0.955,-12.372,0.0421,131.641,7
LesleyGore,It's My Party,1Pq47iFLC5U7j8xeNiNcuS,1963-06-01,59,0.368,0.6920000000000001,140000,0.501,0.0,0.0393,0.961,-11.708,0.0625,128.388,9
TheBeatles,You Really Got A Hold On Me - Remastered 2009,7rgUYidQh5tH0YlXCoKaYJ,1963-11-22,59,0.525,0.373,181347,0.388,0.0,0.267,0.687,-9.31,0.0337,77.643,9
Peter PaulAndMary,"Don't Think Twice, It's All Right",7IsXXgpowAB48crGjV1oGb,1963,59,0.893,0.4370000000000001,196467,0.104,0.00124,0.11,0.544,-22.533,0.0307,101.718,3
TheBeachBoys,Surfer Girl - Remastered,1AJ5F0FMTC3yFU3ocjy1gE,1963-09-16,55,0.6509999999999999,0.522,148533,0.37,0.0,0.142,0.653,-8.363999999999999,0.0253,105.826,2
TheBeatles,Baby It's You - Remastered 2009,2VmB1rF9FtfKUmFHDVnq8Q,1963-03-22,59,0.778,0.608,160520,0.494,0.0,0.0926,0.879,-12.211,0.0345,112.421,4
TheBeachBoys,In My Room - Remastered,62fX8EW16l8St2yL8rMer9,1963-09-16,54,0.184,0.341,134133,0.416,6.28e-05,0.0917,0.499,-9.574,0.0265,102.886,11
BarbaraLynn,You'll Lose A Good Thing,5CEREcGR5WaLt40YzTQ62e,1963-01-01,52,0.606,0.591,159867,0.324,0.000144,0.172,0.617,-13.218,0.0302,104.15,2
TheBeatles,Roll Over Beethoven - Remastered 2009,3idqWaBn3mRdsIodCU6uBi,1963-11-22,59,0.289,0.35100000000000003,165467,0.7490000000000001,0.0,0.0952,0.967,-9.435,0.0628,160.673,2
TheBeatles,All I've Got To Do - Remastered 2009,5tztLBvTlNC15Np2tnQ5Ll,1963-11-22,58,0.217,0.49,122573,0.579,0.0,0.0644,0.879,-10.300999999999998,0.0344,119.403,1
TheBeatles,It Won't Be Long - Remastered 2009,4ekUX4pWizXXksJe0JfS9U,1963-11-22,58,0.284,0.472,133387,0.6729999999999999,0.0,0.206,0.862,-8.853,0.0318,133.11700000000002,4
Peter PaulAndMary,"Puff, the Magic Dragon",3hqsBLMAqJqrhr434Z7WlA,1963,54,0.51,0.507,206867,0.08800000000000001,0.0,0.0984,0.398,-23.309,0.0343,144.226,9
StanGetz LuizBonfá,Só Danço Samba,5je0CDv1Z1hT82Nek1Fjhl,1963,61,0.6829999999999999,0.578,216227,0.364,0.0539,0.105,0.723,-15.162,0.0441,78.07300000000002,2
BarbaraLewis,Hello Stranger,7v8YDCoM60xCPuSbXerImD,1963-01-01,53,0.743,0.458,166960,0.16399999999999998,0.0,0.125,0.82,-23.88300000000001,0.0305,103.289,0
ElvisPresley,Are You Lonesome Tonight,6vXZs9rEQF7Nd6O8Ue7NrT,1963-08-11,59,0.918,0.355,187027,0.0922,0.0007019999999999999,0.106,0.191,-17.747,0.0515,65.952,7
TheBeatles,Don't Bother Me - Remastered 2009,7y1hMqXNa0dKQLZH7CKbUG,1963-11-22,57,0.5539999999999999,0.371,148253,0.7240000000000001,0.0,0.299,0.916,-9.792,0.0562,170.377,2
TheBeachBoys,Little Deuce Coupe - Remastered,75WMOzv7195ziyx0qEw1yE,1963-09-16,52,0.622,0.665,100933,0.701,6.48e-05,0.141,0.977,-6.607,0.0329,133.85299999999998,8
Peter PaulAndMary,Blowin' in the Wind,62Yu8QL1g9pdbvN4XL9Rah,1963,55,0.8340000000000001,0.381,177360,0.0848,0.0,0.112,0.557,-17.77,0.032,155.036,5
TheRivieras,California Sun,6qpTh8eRZ4wPycoRZvbWnd,1963,50,0.4,0.411,146133,0.8740000000000001,0.0887,0.113,0.965,-8.72,0.0427,169.46400000000003,3
WayneNewton,Danke Schoen,3H8Sn0mYsZMPPlMCbebOJ5,1963-08-18,51,0.8029999999999999,0.39,155333,0.46,0.0,0.102,0.6940000000000001,-8.711,0.0455,147.335,9
RoyOrbison,In Dreams,5YsyqcewwE0c1ukzHVciS3,1963-07,58,0.67,0.495,169160,0.435,0.00038,0.13,0.71,-9.99,0.0286,108.189,0
FrankSinatra,Young At Heart,0QbRfr3pJtHGxhIpIMYmbN,1963-08,53,0.8420000000000001,0.285,174467,0.113,0.0,0.312,0.303,-21.134,0.0342,79.947,7
LesleyGore,"Sunshine, Lollipops And Rainbows",0AZb6ryK8LsFcvY1jWHO61,1963-11-01,52,0.652,0.675,96000,0.64,0.0,0.461,0.965,-8.742,0.0544,119.7,7
BobDylan,Girl from the North Country,739sLmfUkVFoyPtb0C3263,1963-05-27,54,0.883,0.5379999999999999,199573,0.115,8.420000000000001e-05,0.113,0.312,-19.536,0.0335,102.296,10
EllaFitzgerald CountBasie,Dream A Little Dream Of Me,7sO8fLoq7H3er7C24UtLiF,1963-09,54,0.925,0.28300000000000003,246160,0.0738,0.0,0.105,0.223,-23.595,0.0763,72.03399999999998,7
BobDylan,Masters of War,7xVpkVkd1klTzLJEysIR7z,1963-05-27,53,0.613,0.556,271360,0.273,3.27e-06,0.188,0.6920000000000001,-15.973,0.0372,166.06400000000005,5
TheBeatles,Please Mister Postman - Remastered 2009,6wfK1R6FoLpmUA9lk5ll4T,1963-11-22,54,0.675,0.552,154160,0.644,0.0,0.36,0.961,-9.129,0.0372,122.546,9
ElvisPresley,Little Sister,5jRnmQJAwBbtikNcvYbp3B,1963-08-11,54,0.434,0.602,151387,0.619,0.0,0.364,0.902,-11.751,0.0768,139.6,9
ManfredMann,Do Wah Diddy Diddy - 2007 Remaster,69sEXPrKQ5PtCxel5csSXs,1963,50,0.282,0.66,144147,0.583,0.0,0.0553,0.941,-7.3610000000000015,0.0512,125.44,4
TheloniousMonk,Monk's Dream - Take 8,0488kXJ1YnLMrrM1ssJnev,1963,50,0.5720000000000001,0.698,385467,0.278,0.0233,0.105,0.77,-15.425,0.0508,81.079,5
ElvisPresley,It's Now or Never,5mlaaeSzFsH4ouhLrUHCbw,1963-08-11,56,0.515,0.63,195907,0.457,8.170000000000001e-05,0.488,0.7879999999999999,-11.634,0.0354,126.184,4
KennyBurrell,Midnight Blue - Remastered,2kF9Ijd7I2Kk2P4bYqUmzG,1963,53,0.546,0.652,242347,0.35600000000000004,0.000103,0.132,0.56,-13.733,0.0419,148.822,5
StanGetz LuizBonfá MariaToledo,Saudade Vem Correndo,3QxAadrRx8aSEVd6Qzr8KF,1963,51,0.946,0.634,219093,0.28800000000000003,0.163,0.366,0.6709999999999999,-16.798,0.0377,90.633,4
JulieLondon,Fly Me To The Moon (In Other Words),5hbNSo9Ckl7ku8664sn0Jj,1963,55,0.698,0.335,159107,0.508,0.000382,0.0788,0.767,-11.763,0.0473,86.29799999999999,5
KennyBurrell,Chitlins Con Carne,18A1V1vsy5YgHFqb4galTw,1963,52,0.579,0.8029999999999999,330440,0.335,0.0128,0.0849,0.7859999999999999,-13.331,0.0451,132.68200000000002,8
JackJones,Wives And Lovers,33yeTx321qQCaLyh2nE6BY,1963-01-01,50,0.449,0.354,149040,0.472,0.0,0.28,0.541,-13.215,0.0464,96.026,5
TheBeatles,P.S. I Love You - Remastered 2009,7Msq9qojB7yORuJvz49iUy,1963-03-22,51,0.389,0.635,124360,0.6559999999999999,0.00127,0.0828,0.77,-8.5,0.0291,134.435,2
TheBeatles,Misery - Remastered 2009,40qXGg5nRbcWzcFb26KWkQ,1963-03-22,51,0.7070000000000001,0.591,108547,0.605,0.0,0.309,0.882,-10.925,0.0413,133.34799999999998,0
RoyOrbison,In Dreams,44pN9jfSqY3d3lrKuv3QeN,1963-02-01,53,0.67,0.495,169160,0.435,0.00038,0.13,0.71,-9.99,0.0286,108.189,0
JulieLondon,The End Of The World,3esK0w6IPlcvCa27sqUYeg,1963,52,0.959,0.192,169600,0.229,0.00146,0.0693,0.226,-13.828,0.0309,85.516,7
ElvisPresley,Good Luck Charm,19gotedXtqeE8dWju6WURW,1963-08-11,54,0.56,0.618,145080,0.467,1.05e-05,0.5,0.904,-13.166,0.0336,121.646,2
TheBeatles,Ask Me Why - Remastered 2009,7529Z6b1rlGZFFPWjHPeV5,1963-03-22,50,0.767,0.605,146533,0.394,0.0,0.0967,0.597,-11.33,0.0378,133.942,4
TheDrifters,Under the Boardwalk,65jrjEhWfAvysKfnojk1i0,1964-06-01,69,0.908,0.747,161960,0.226,0.000168,0.107,0.778,-13.635,0.0415,123.789,7
Simon&Garfunkel,The Sound of Silence - Acoustic Version,5y788ya4NvwhBznoDIcXwK,1964-10-19,74,0.8370000000000001,0.525,185413,0.21600000000000005,0.0,0.107,0.328,-13.550999999999998,0.0301,106.761,6
TheKinks,You Really Got Me - Mono Mix,29SyMC0plk6qw8NMF7lfRL,1964-10-02,72,0.493,0.573,134253,0.939,0.0,0.0994,0.963,-6.441,0.0808,137.382,8
SamCooke,A Change Is Gonna Come,0KOE1hat4SIer491XKk4Pa,1964-03-01,68,0.723,0.212,191160,0.383,0.0,0.299,0.452,-10.071,0.0347,173.79,10
BobDylan,The Times They Are A-Changin',52vA3CYKZqZVdQnzRrdZt6,1964-01-13,70,0.887,0.389,192053,0.396,0.0,0.0828,0.585,-7.999,0.0332,171.86,7
TheTemptations,The Way You Do The Things You Do,3496rr5XSGD6n1Z1OKXovb,1964,65,0.159,0.618,165744,0.7040000000000001,0.000262,0.358,0.741,-4.686,0.0321,124.218,4
OtisRedding,Stand by Me,1aj4GXfmEYXfdVZohCpNKu,1964,69,0.279,0.883,172333,0.464,1.51e-05,0.0744,0.925,-11.251,0.0591,111.548,10
TheBeachBoys,Don't Worry Baby - Remastered 2001,1GLmaPfulP0BrfijohQpN5,1964-03-02,65,0.0666,0.487,169933,0.464,0.0053100000000000005,0.105,0.851,-9.821,0.03,121.242,4
TheKinks,All Day and All of the Night,78JmElAFmrPNhLjovDR9Jm,1964-10-02,69,0.262,0.551,141507,0.86,4.57e-06,0.0558,0.723,-7.838999999999999,0.0796,136.921,7
MaryWells,My Guy,4591VqUIXysNlmI5NcAIUd,1964,67,0.557,0.691,174440,0.581,4.620000000000001e-05,0.147,0.91,-7.85,0.065,126.615,10
TheEverlyBrothers,All I Have to Do Is Dream,7dblNGnRXEBrVJunazs2U5,1964-08-01,67,0.8390000000000001,0.534,143333,0.462,0.0,0.129,0.534,-8.172,0.0266,96.195,4
TheBeachBoys,I Get Around (Mono),3v9xlH6BpmRbqL7hgNJhfT,1964-07-13,66,0.36,0.39,134387,0.625,0.0,0.0663,0.514,-7.813,0.0537,144.338,9
TheBeatles,A Hard Day's Night - Remastered 2009,5J2CHimS7dWYMImCHkEFaJ,1964-07-10,68,0.13699999999999998,0.59,154200,0.805,0.0,0.0996,0.797,-6.481,0.0371,138.514,0
TheSupremes,Where Did Our Love Go,69RH84na5iUNwrwxpgjC5j,1964-08-31,65,0.7909999999999999,0.5660000000000001,153333,0.49,1.42e-05,0.0919,0.847,-10.867,0.0414,134.934,0
TheBeatles,And I Love Her - Remastered 2009,65vdMBskhx3akkG9vQlSH1,1964-07-10,68,0.64,0.767,149693,0.331,0.0,0.0681,0.636,-10.777,0.0337,113.312,1
TheBeatles,Eight Days A Week - Remastered 2009,1Dg4dFJr3HW7sbA7vPejre,1964-12-04,65,0.412,0.652,163600,0.583,0.0,0.119,0.7440000000000001,-7.811,0.038,138.134,9
TheSupremes,Come See About Me,307kcWJQNMdiYYKj1LgClU,1964-08-31,62,0.688,0.732,163093,0.506,1.04e-06,0.146,0.867,-11.735,0.0462,126.325,7
JerryLeeLewis,Great Balls Of Fire,5UvE5QlINnvEc7aFO14DVL,1964-05-13,66,0.458,0.4,109707,0.818,3.25e-06,0.132,0.936,-11.238,0.08,166.287,0
SamCooke,A Change Is Gonna Come,0YfOnJWqmAKaUvEL1QcNop,1964-01-01,62,0.732,0.276,191320,0.394,0.0,0.292,0.486,-10.04,0.0334,138.561,10
JohnnyCash,I Walk the Line - Stereo Version,3X9tJw6z5LowFx339fhTvu,1964-06-13,63,0.97,0.596,154173,0.194,0.162,0.099,0.746,-20.389,0.0347,114.974,10
TheBeatles,Can't Buy Me Love - Remastered 2009,3SdingSsFcZDZAyvcJbgAw,1964-07-10,65,0.28300000000000003,0.483,131867,0.677,0.0,0.321,0.8420000000000001,-5.91,0.0593,170.72,0
